,1st_committer,committers
166,Matthieu Mota,"['Matthieu Mota', 'coraxster', 'crazytoad', 'Zeid Rashwani', 'Alexandre Segura', 'Aaron Scherer', 'Houziaux mike', 'samuelhychan', 'Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
167,coraxster,"['coraxster', 'crazytoad', 'Zeid Rashwani', 'Alexandre Segura', 'Aaron Scherer', 'Houziaux mike', 'samuelhychan', 'Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
168,crazytoad,"['crazytoad', 'Zeid Rashwani', 'Alexandre Segura', 'Aaron Scherer', 'Houziaux mike', 'samuelhychan', 'Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
169,Zeid Rashwani,"['Zeid Rashwani', 'Alexandre Segura', 'Aaron Scherer', 'Houziaux mike', 'samuelhychan', 'Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
170,Alexandre Segura,"['Alexandre Segura', 'Aaron Scherer', 'Houziaux mike', 'samuelhychan', 'Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
171,Aaron Scherer,"['Aaron Scherer', 'Houziaux mike', 'samuelhychan', 'Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
172,Houziaux mike,"['Houziaux mike', 'samuelhychan', 'Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
173,samuelhychan,"['samuelhychan', 'Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
174,Grégoire Willmann,"['Grégoire Willmann', 'Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
175,Dany Maillard,"['Dany Maillard', 'Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
176,Mickaël Andrieu,"['Mickaël Andrieu', 'Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
177,Alex Rock Ancelet,"['Alex Rock Ancelet', 'Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
178,Cedric Ziel,"['Cedric Ziel', 'Samuel NELA', 'fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
179,fancyweb,"['fancyweb', 'Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
180,Gawain Lynch,"['Gawain Lynch', 'Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
181,Oleg Voronkovich,"['Oleg Voronkovich', 'Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
182,Jérôme Deuchnord,"['Jérôme Deuchnord', 'Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
183,Adrian Palmer,"['Adrian Palmer', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
184,dominik,"['dominik', 'Nat Zimmermann', 'Richard Keep', 'cornelp', 'Cornel', 'Egor Talantsev', 'Robbert', 'Sam Jones', 'Gerardo Ibarra', 'Grant', 'Bruno Tomé', 'Freek Van der Herten', 'Nam Nguyen Duc', 'Yan Marques', 'Morten Poul Jensen', 'Dominik Bauernfeind', 'actuallymab', 'Robson Tenório', 'João Roberto P. Borges', 'dominikb', 'Nick Hope', 'shawm11', 'Brent Roose', 'A. Koepcke', 'Gilbert West', 'Rod Elias', 'Josias Montag', 'Justin Hayes', 'Freek', 'Ahmed Mohamed Abd El Ftah', 'Rainer Kent Renegado', 'Oanh Nguyen', 'Bill Rex', 'freek', 'Vladimir Yuldashev', 'ospang', 'Marcel Pociot', 'Alex Vanderbist', 'Alex Giuvara', 'vyuldashev', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
185,Nat Zimmermann,"['Nat Zimmermann', 'Johan van Helden', 'Caneco', 'alnutile', 'ankitjain28may', 'AdrianHL', 'Viktor Szépe', 'Jan', 'Alfred Nutile', 'Joaquin Marcher', 'Marco Deleu', 'ForzaFerrariDEV', 'Axel Pardemann', 'ForzaSFerrari', 'Feek McDermott', 'Marcus Bolmstedt', 'Derk-Jan Hartman', 'Jonas Staudenmeir', 'Sergey Chursin', 'ijpatricio', 'Raphael Stolt', 'Johan', 'Nuno Maduro', 'szepeviktor', 'Daniel Ruf', 'Jeffrey Angenent', 'Joao Patricio', 'Seveny Media', 'Julio Foulquie', 'Ondrej Mirtes', 'Marco Aurélio Deleu', 'Deleu', 'Alexey Pyltsyn', 'Mark van den Broek', 'Hugo Vacher', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
186,Richard Keep,"['Richard Keep', 'cornelp', 'Cornel', 'Egor Talantsev', 'Robbert', 'Sam Jones', 'Gerardo Ibarra', 'Grant', 'Bruno Tomé', 'Freek Van der Herten', 'Nam Nguyen Duc', 'Yan Marques', 'Morten Poul Jensen', 'Dominik Bauernfeind', 'actuallymab', 'Robson Tenório', 'João Roberto P. Borges', 'dominikb', 'Nick Hope', 'shawm11', 'Brent Roose', 'A. Koepcke', 'Gilbert West', 'Rod Elias', 'Josias Montag', 'Justin Hayes', 'Freek', 'Ahmed Mohamed Abd El Ftah', 'Rainer Kent Renegado', 'Oanh Nguyen', 'Bill Rex', 'freek', 'Vladimir Yuldashev', 'ospang', 'Marcel Pociot', 'Alex Vanderbist', 'Alex Giuvara', 'vyuldashev', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
187,cornelp,"['cornelp', 'Cornel', 'Egor Talantsev', 'Robbert', 'Sam Jones', 'Gerardo Ibarra', 'Grant', 'Bruno Tomé', 'Freek Van der Herten', 'Nam Nguyen Duc', 'Yan Marques', 'Morten Poul Jensen', 'Dominik Bauernfeind', 'actuallymab', 'Robson Tenório', 'João Roberto P. Borges', 'dominikb', 'Nick Hope', 'shawm11', 'Brent Roose', 'A. Koepcke', 'Gilbert West', 'Rod Elias', 'Josias Montag', 'Justin Hayes', 'Freek', 'Ahmed Mohamed Abd El Ftah', 'Rainer Kent Renegado', 'Oanh Nguyen', 'Bill Rex', 'freek', 'Vladimir Yuldashev', 'ospang', 'Marcel Pociot', 'Alex Vanderbist', 'Alex Giuvara', 'vyuldashev', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
188,Cornel,"['Cornel', 'Egor Talantsev', 'Robbert', 'Sam Jones', 'Gerardo Ibarra', 'Grant', 'Bruno Tomé', 'Freek Van der Herten', 'Nam Nguyen Duc', 'Yan Marques', 'Morten Poul Jensen', 'Dominik Bauernfeind', 'actuallymab', 'Robson Tenório', 'João Roberto P. Borges', 'dominikb', 'Nick Hope', 'shawm11', 'Brent Roose', 'A. Koepcke', 'Gilbert West', 'Rod Elias', 'Josias Montag', 'Justin Hayes', 'Freek', 'Ahmed Mohamed Abd El Ftah', 'Rainer Kent Renegado', 'Oanh Nguyen', 'Bill Rex', 'freek', 'Vladimir Yuldashev', 'ospang', 'Marcel Pociot', 'Alex Vanderbist', 'Alex Giuvara', 'vyuldashev', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
189,Egor Talantsev,"['Egor Talantsev', 'Robbert', 'Sam Jones', 'Gerardo Ibarra', 'Grant', 'Bruno Tomé', 'Freek Van der Herten', 'Nam Nguyen Duc', 'Yan Marques', 'Morten Poul Jensen', 'Dominik Bauernfeind', 'actuallymab', 'Robson Tenório', 'João Roberto P. Borges', 'dominikb', 'Nick Hope', 'shawm11', 'Brent Roose', 'A. Koepcke', 'Gilbert West', 'Rod Elias', 'Josias Montag', 'Justin Hayes', 'Freek', 'Ahmed Mohamed Abd El Ftah', 'Rainer Kent Renegado', 'Oanh Nguyen', 'Bill Rex', 'freek', 'Vladimir Yuldashev', 'ospang', 'Marcel Pociot', 'Alex Vanderbist', 'Alex Giuvara', 'vyuldashev', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
190,Robbert,"['Robbert', 'Sam Jones', 'Gerardo Ibarra', 'Grant', 'Bruno Tomé', 'Freek Van der Herten', 'Nam Nguyen Duc', 'Yan Marques', 'Morten Poul Jensen', 'Dominik Bauernfeind', 'actuallymab', 'Robson Tenório', 'João Roberto P. Borges', 'dominikb', 'Nick Hope', 'shawm11', 'Brent Roose', 'A. Koepcke', 'Gilbert West', 'Rod Elias', 'Josias Montag', 'Justin Hayes', 'Freek', 'Ahmed Mohamed Abd El Ftah', 'Rainer Kent Renegado', 'Oanh Nguyen', 'Bill Rex', 'freek', 'Vladimir Yuldashev', 'ospang', 'Marcel Pociot', 'Alex Vanderbist', 'Alex Giuvara', 'vyuldashev', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
191,Sam Jones,"['Sam Jones', 'Gerardo Ibarra', 'Grant', 'Bruno Tomé', 'Freek Van der Herten', 'Nam Nguyen Duc', 'Yan Marques', 'Morten Poul Jensen', 'Dominik Bauernfeind', 'actuallymab', 'Robson Tenório', 'João Roberto P. Borges', 'dominikb', 'Nick Hope', 'shawm11', 'Brent Roose', 'A. Koepcke', 'Gilbert West', 'Rod Elias', 'Josias Montag', 'Justin Hayes', 'Freek', 'Ahmed Mohamed Abd El Ftah', 'Rainer Kent Renegado', 'Oanh Nguyen', 'Bill Rex', 'freek', 'Vladimir Yuldashev', 'ospang', 'Marcel Pociot', 'Alex Vanderbist', 'Alex Giuvara', 'vyuldashev', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
192,Gerardo Ibarra,"['Gerardo Ibarra', 'Grant', 'Bruno Tomé', 'Freek Van der Herten', 'Nam Nguyen Duc', 'Yan Marques', 'Morten Poul Jensen', 'Dominik Bauernfeind', 'actuallymab', 'Robson Tenório', 'João Roberto P. Borges', 'dominikb', 'Nick Hope', 'shawm11', 'Brent Roose', 'A. Koepcke', 'Gilbert West', 'Rod Elias', 'Josias Montag', 'Justin Hayes', 'Freek', 'Ahmed Mohamed Abd El Ftah', 'Rainer Kent Renegado', 'Oanh Nguyen', 'Bill Rex', 'freek', 'Vladimir Yuldashev', 'ospang', 'Marcel Pociot', 'Alex Vanderbist', 'Alex Giuvara', 'vyuldashev', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
