,1st_committer,committers
45,xujiang,"['xujiang', 'lizhi', 'LHearen', 'Nitish', 'AnJia', 'earayu', '靳阳', 'hengyunabc', 'lyghzh', '静宏', 'Huxing Zhang', 'Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
46,lizhi,"['lizhi', 'LHearen', 'Nitish', 'AnJia', 'earayu', '靳阳', 'hengyunabc', 'lyghzh', '静宏', 'Huxing Zhang', 'Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
47,LHearen,"['LHearen', 'Nitish', 'AnJia', 'earayu', '靳阳', 'hengyunabc', 'lyghzh', '静宏', 'Huxing Zhang', 'Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
48,Nitish,"['Nitish', 'AnJia', 'earayu', '靳阳', 'hengyunabc', 'lyghzh', '静宏', 'Huxing Zhang', 'Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
49,AnJia,"['AnJia', 'earayu', '靳阳', 'hengyunabc', 'lyghzh', '静宏', 'Huxing Zhang', 'Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
50,earayu,"['earayu', '靳阳', 'hengyunabc', 'lyghzh', '静宏', 'Huxing Zhang', 'Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
51,hengyunabc,"['hengyunabc', 'taogu.mxx', 'Huxing Zhang', 'Mercy', 'WangXin', 'wr1ttenyu', 'nzomkxia', '葛俊', 'boliuxyz', 'Aunus', 'Yuhao Bi', 'Echo Wang', 'Yunkun Huang', 'liaozan', '小马哥', '刘广明', 'Xin Wang', 'wangxin03', 'mercyblitz', 'Ian Luo', 'fuyongde', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
52,lyghzh,"['lyghzh', '静宏', 'Huxing Zhang', 'Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
53,静宏,"['静宏', 'Huxing Zhang', 'Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
54,Huxing Zhang,"['Huxing Zhang', 'Mercy', 'WangXin', 'wr1ttenyu', 'nzomkxia', '葛俊', 'boliuxyz', 'Aunus', 'Yuhao Bi', 'Echo Wang', 'Yunkun Huang', 'liaozan', '小马哥', '刘广明', 'Xin Wang', 'wangxin03', 'mercyblitz', 'Ian Luo', 'fuyongde', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
55,Nithyanandan Natchimuthu,"['Nithyanandan Natchimuthu', 'ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
56,ted-wq-x,"['ted-wq-x', 'linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
57,linhongyu,"['linhongyu', 'Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
58,Sergio Escalante,"['Sergio Escalante', 'nzomkxia', 'beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
59,nzomkxia,"['nzomkxia', '葛俊', 'boliuxyz', 'Aunus', 'Yuhao Bi', 'Echo Wang', 'Yunkun Huang', 'liaozan', '小马哥', '刘广明', 'Xin Wang', 'wangxin03', 'mercyblitz', 'Ian Luo', 'fuyongde', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
60,beiwei30,"['beiwei30', 'alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
61,alfredzouang,"['alfredzouang', 'Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
62,Alexander Minderov,"['Alexander Minderov', 'Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
63,Windshear,"['Windshear', 'hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
64,hfb,"['hfb', 'misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
65,misselvexu,"['misselvexu', '横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
66,横云断岭,"['横云断岭', '姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
67,姑胥,"['姑胥', 'Bruce', 'shenhj2016', 'ufukoz', 'flyonsnow', 'Ian Luo', 'Brijesh Prasad', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
